host_id,host_acceptance_rate,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,instant_bookable,calculated_host_listings_count,reviews_per_month,Smoke alarm,Carbon monoxide alarm,Essentials,Kitchen,Hot water,Hangers,Dishes and silverware,Hair dryer,Wifi,Microwave,Iron,Cooking basics,Refrigerator,Bed linens,Self check-in,Shampoo,Fire extinguisher,Free street parking,Private entrance,Extra pillows and blankets,Dedicated workspace,First aid kit,Freezer,Dishwasher,Toaster,Heating,Free parking on premises,Long term stays allowed,Oven,Wine glasses,Entire home/apt,Hotel room,Private room,Shared room
73558871,1.0,10,32.745701,-117.154922,4,1.0,1.0,2.0,170.0,2,1125,1,14,40,70,160,170,4.81,0,8,3.11,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0
76585317,1.0,2,32.75834,-117.08484,6,1.0,3.0,3.0,265.0,3,28,1,3,8,37,213,205,4.85,1,2,3.72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
37712830,0.96,23,32.77427132289931,-117.2517626,16,6.0,6.0,20.0,2013.0,3,1125,1,0,4,21,271,64,4.91,0,5,1.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0
16146507,1.0,1,32.75525,-117.14386,5,1.0,2.0,2.0,166.0,2,30,1,9,28,58,58,75,4.95,1,1,1.37,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0
127807362,0.98,4,32.73041,-117.16902,8,2.0,3.0,3.0,331.0,2,1125,1,16,31,56,56,145,4.86,0,2,2.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0
29286398,0.0,116,32.722,-117.16357,3,1.0,1.0,1.0,154.0,31,1125,1,0,21,51,302,1,4.0,0,41,0.04,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
49390006,1.0,3,32.827842712402344,-117.2773132,4,1.0,1.0,2.0,180.0,3,1125,1,4,17,17,61,169,4.7,0,3,3.41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0
49390006,1.0,3,32.82775074580712,-117.2770636,4,1.0,1.0,1.0,175.0,3,1125,1,7,8,8,58,33,4.94,1,3,3.27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0
37353287,0.98,75,32.79971,-117.25734,8,2.0,2.0,4.0,585.0,4,365,1,2,16,35,240,29,4.86,1,60,0.61,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0
69290149,0.78,4,32.7493,-117.05755,6,1.0,3.0,3.0,134.0,2,1125,1,5,22,50,321,68,4.74,0,4,1.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0
157425421,1.0,7,32.74442,-117.24753,5,1.0,2.0,3.0,175.0,2,1125,1,4,9,28,48,208,4.82,0,3,3.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0
111815158,0.99,700,32.71966176145633,-117.2345684,6,2.5,3.0,3.0,267.0,2,1125,1,26,52,82,357,33,3.64,1,6,0.61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
31288530,1.0,1,32.80877,-117.25999,4,2.0,2.0,2.0,9000.0,3,14,1,0,0,14,15,152,4.97,0,1,2.85,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0
3017970,0.42,252,32.80583,-117.25746,14,5.0,5.0,7.0,1230.0,3,1125,1,6,20,28,171,38,4.95,0,162,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
175594334,0.95,9,32.79559,-117.24942,6,2.0,2.0,2.0,318.0,3,1125,1,1,11,38,38,35,4.91,0,4,0.64,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
316454229,1.0,4,32.75078,-117.1771,9,3.5,4.0,4.0,744.0,2,1125,1,15,43,67,151,120,4.93,0,1,2.22,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
317126201,0.98,4,32.74676,-117.18651,5,2.0,2.0,2.0,181.0,3,180,1,6,7,7,7,45,4.91,0,2,0.82,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0
1028043,0.93,48,32.80451,-117.23737,14,3.0,5.0,13.0,715.0,2,1125,1,0,0,0,28,25,4.48,1,36,0.52,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0
37353287,0.98,75,32.80138,-117.25769,6,1.0,1.0,2.0,536.0,4,365,1,3,8,27,270,47,4.81,1,60,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0
55964408,1.0,2,32.95321,-117.23942,1,1.0,1.0,1.0,129.0,3,14,1,8,38,56,212,41,5.0,1,1,1.14,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0
88168913,0.99,372,32.786211,-117.253124,10,3.0,4.0,6.0,588.0,2,1125,1,29,59,89,364,24,4.42,1,53,0.45,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
73973311,0.99,27,32.78753,-117.23762,3,1.0,0.0,1.0,131.0,2,30,1,15,45,75,350,232,4.71,1,23,4.3,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
88168913,0.99,372,32.786197,-117.253208,12,4.0,5.0,8.0,505.0,2,1125,1,29,59,89,364,37,4.59,1,53,0.69,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
274928141,0.99,2,32.74612191586497,-117.1562303,4,1.0,1.0,2.0,115.0,1,365,1,8,25,55,55,20,4.65,1,2,1.55,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34531599,0.99,18,32.73082,-117.22537,5,1.0,2.0,4.0,207.0,3,1125,1,4,13,30,35,147,4.96,1,7,2.69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0
305120173,1.0,6,32.62221,-117.04763,14,2.0,3.0,8.0,293.0,1,1125,1,10,34,64,174,159,4.86,0,1,2.95,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0
32804253,1.0,12,32.77252,-117.14183,8,2.0,2.0,4.0,249.0,31,730,1,10,13,33,253,46,4.74,0,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
71765,1.0,2,32.73807927186526,-117.1027288,4,1.0,1.0,2.0,108.0,2,1125,1,8,36,66,85,106,4.9,1,2,5.45,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0
266789930,1.0,9,32.779217,-117.253216,11,2.0,3.0,6.0,735.0,4,1125,1,1,7,22,266,36,4.83,1,7,0.71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
34390463,1.0,4,32.76671827991997,-117.0507734,2,2.0,1.0,1.0,65.0,1,1125,1,29,59,85,353,7,4.29,1,1,0.63,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0
17618503,1.0,6,32.63997,-117.08799,2,1.0,1.0,1.0,121.0,30,1125,1,30,43,73,162,167,4.86,0,1,3.06,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
305791246,0.99,4,32.76486033813216,-117.1237256,6,1.0,2.0,3.0,154.0,1,15,1,20,46,76,76,106,4.92,0,4,1.98,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
320294579,1.0,1,33.04809,-117.05498,4,1.0,0.0,2.0,132.0,2,1125,1,13,31,61,70,12,4.92,0,1,0.23,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
193827879,1.0,1,32.69505,-117.10658,4,1.0,2.0,3.0,153.0,2,1125,1,0,5,22,295,82,4.79,0,1,2.49,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0
310205812,0.42,71,32.73779,-117.16033,4,1.0,0.0,3.0,295.0,1,7,1,24,51,81,81,1,5.0,0,1,0.03,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
61164599,1.0,1,32.76066,-117.24955,10,5.0,4.0,5.0,1286.0,3,30,1,17,29,45,320,21,4.71,0,1,0.42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
297373019,0.99,1,32.71751,-117.12511,2,1.0,1.0,1.0,130.0,2,14,1,3,12,30,30,305,4.95,0,1,5.59,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0
34239692,0.98,9,32.74561564113319,-117.1811702,4,1.0,2.0,2.0,266.0,2,28,1,27,57,87,361,24,4.96,1,6,0.44,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
5506733,0.74,1,32.77457,-117.06562,5,1.0,2.0,6.0,196.0,3,50,1,3,11,11,11,19,4.95,0,1,0.36,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0
132808048,0.79,6,32.80162,-117.00867,2,1.0,1.0,1.0,38.0,21,180,1,1,1,1,133,18,4.78,0,5,0.33,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0
37712830,0.96,23,32.79448,-117.07539,14,3.0,5.0,12.0,870.0,3,1125,1,4,13,30,272,143,4.86,1,5,2.67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
305938560,0.92,2,32.72692,-117.23059,4,1.0,1.0,1.0,125.0,2,1125,1,3,14,17,17,175,4.93,0,2,3.23,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
253729759,0.28,30,32.81662,-117.25669,6,3.0,3.0,4.0,1000.0,31,1125,1,0,0,0,236,1,5.0,0,9,0.04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
3017970,0.42,252,32.76705,-117.25214,6,1.0,2.0,3.0,454.0,3,1125,1,9,30,51,315,21,4.76,0,162,0.42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
32296773,1.0,1,32.7748,-117.25151,16,5.5,5.0,8.0,1113.0,3,1125,1,3,9,27,264,56,4.71,0,1,1.07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
38288010,0.99,6,32.78428,-117.25387,2,1.0,1.0,1.0,144.0,2,28,1,2,2,18,102,142,4.7,0,5,2.91,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
126644161,0.98,2007,32.85025423445359,-117.2557728,16,6.5,10.0,15.0,1650.0,31,1125,1,12,37,37,213,3,4.33,1,77,0.07,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
7597786,0.96,7,32.74034,-117.17508,2,1.0,1.0,1.0,58.0,1,7,1,6,14,21,243,280,4.89,0,7,5.16,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0
166907415,1.0,1,32.73526,-117.22211,8,2.0,3.0,3.0,579.0,2,30,1,25,51,81,356,10,4.9,0,1,0.21,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0
110046958,0.81,4,32.73404,-117.11944,4,1.0,2.0,2.0,400.0,4,729,1,30,60,90,269,74,4.86,0,3,1.38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0
73973311,0.99,27,32.78906,-117.23622,2,1.0,0.0,1.0,129.0,2,30,1,27,57,87,362,222,4.7,1,23,4.11,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
63371690,0.82,3,32.7111702,-117.158783,2,1.0,0.0,1.0,99.0,31,1125,1,0,0,18,260,19,5.0,0,1,0.36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0
124726853,0.89,23,32.77242,-117.13951,6,2.0,2.0,4.0,299.0,31,1125,1,7,12,33,253,9,4.89,0,1,0.17,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
318421581,0.97,1,32.78708,-117.2528,8,2.5,2.0,4.0,534.0,3,60,1,3,12,37,168,123,4.93,0,1,2.34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
325326978,1.0,3,32.78844,-117.23602,10,2.5,3.0,5.0,304.0,2,1125,1,3,15,27,267,105,4.88,1,2,1.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0
38171375,1.0,1,32.7401,-117.11808,4,1.0,1.0,2.0,147.0,3,28,1,0,15,45,53,42,4.86,0,1,1.93,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0
49138544,1.0,5,32.71198,-117.07208,2,1.0,1.0,1.0,184.0,2,365,1,23,53,83,173,83,4.95,0,2,1.54,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0
8281647,1.0,216,32.72013,-117.25416,3,1.0,1.0,2.0,492.0,2,1125,1,24,54,84,190,313,4.7,1,18,5.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0
3113034,0.96,3,32.7829,-117.25155,8,3.0,3.0,3.0,636.0,3,1125,1,12,22,22,22,8,4.63,0,2,0.33,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
221940784,0.52,4,32.81473,-117.24279,1,1.0,1.0,1.0,93.0,31,1125,1,28,44,66,246,18,4.72,0,2,0.34,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8354816,1.0,4,32.74642,-117.15635,4,1.0,2.0,2.0,192.0,2,1125,1,6,29,35,89,136,4.87,1,2,2.56,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
47928015,0.96,32,32.78885,-117.25292,2,1.0,1.0,1.0,170.0,3,24,1,5,25,51,326,230,4.88,0,32,4.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
221940784,0.52,4,32.81381,-117.24242,1,1.0,1.0,0.0,106.0,31,1125,1,0,9,15,133,21,4.95,0,2,0.46,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
71835997,1.0,11,32.93037,-117.15282,2,1.0,1.0,1.0,40.0,1,365,1,0,2,8,196,80,4.98,1,5,1.48,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0
14752157,0.97,7,32.7164,-117.24272,4,1.0,2.0,2.0,208.0,2,1125,1,5,18,38,213,122,4.98,0,1,2.26,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0
12579898,0.99,6,32.77315,-117.17455,2,1.0,1.0,1.0,91.0,1,45,1,5,13,39,310,63,4.92,1,2,2.61,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2920241,1.0,2,32.71824,-117.13488,2,1.0,0.0,1.0,141.0,2,730,1,25,55,82,172,243,4.89,0,2,4.53,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0
120453969,0.91,9,32.78938,-117.24091,1,1.0,1.0,1.0,165.0,2,30,1,0,19,45,45,17,4.94,0,5,0.32,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
3017970,0.42,252,32.85289,-117.25421,8,3.5,3.0,5.0,923.0,3,1125,1,2,8,27,226,26,5.0,0,162,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
118590621,0.97,9,32.62665,-117.06614,1,1.0,1.0,1.0,75.0,30,1125,1,30,60,90,365,37,4.7,1,4,0.79,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0
118590621,0.97,9,32.62834,-117.06624,3,1.0,1.0,2.0,107.0,1,1125,1,12,39,69,344,24,4.71,1,4,0.61,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
328572090,1.0,1,32.73074,-117.16377,4,2.0,2.0,2.0,371.0,2,29,1,15,35,63,88,119,4.89,0,1,2.27,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
182814009,1.0,7,32.70555,-117.13725,6,2.0,2.0,3.0,154.0,2,27,1,12,38,43,43,180,4.59,1,6,3.54,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
175284895,0.99,2,32.8098,-117.25263,2,1.0,0.0,1.0,171.0,1,1125,1,11,36,66,341,248,4.85,1,2,4.64,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0
175284895,0.99,2,32.80917,-117.25298,2,1.0,0.0,1.0,225.0,1,1125,1,8,38,68,343,203,4.88,1,2,3.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0
329359277,1.0,2,32.65057,-116.94946,2,1.0,1.0,1.0,86.0,1,1125,1,16,35,61,241,385,4.94,0,1,7.17,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0
7008250,0.94,1,32.72595207944464,-117.1248202,2,1.0,1.0,1.0,102.0,2,30,1,2,5,24,24,42,4.98,0,1,6.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0
179037903,0.67,4,32.66345,-117.01037,1,1.0,1.0,1.0,80.0,30,1125,1,0,0,28,118,5,4.8,0,2,0.11,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
149164093,0.33,1,32.97497,-117.13846,6,2.5,3.0,3.0,480.0,3,7,1,8,8,8,133,19,4.84,0,1,0.36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
18414216,0.95,21,32.72671,-117.16526,6,2.0,2.0,2.0,335.0,2,1125,1,12,31,58,58,39,4.28,0,11,0.78,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
2549748,0.98,7,32.76202,-117.13653,2,1.0,1.0,1.0,84.0,31,1125,1,1,5,5,5,50,4.94,0,2,0.94,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
73973311,0.99,27,32.78752,-117.23802,2,1.0,0.0,1.0,131.0,2,30,1,19,48,78,353,190,4.71,1,23,3.56,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
254826659,1.0,11,32.70701,-117.08036,14,2.0,4.0,8.0,292.0,2,300,1,18,44,68,246,198,4.78,0,9,3.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0
9832430,0.99,22,32.7425,-117.16469,4,2.0,2.0,2.0,400.0,2,300,1,30,60,90,365,83,4.92,0,19,1.57,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
159751713,0.96,3,32.78686,-117.23574,8,2.0,3.0,5.0,601.0,2,30,1,16,40,70,201,96,4.96,0,3,1.96,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
36533866,0.98,6,32.71341,-117.15484,2,1.0,0.0,1.0,106.0,2,25,1,7,10,10,20,364,4.7,0,1,6.92,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0
203065556,0.97,2,32.75821,-117.11987,6,2.0,3.0,3.0,194.0,4,21,1,0,2,14,114,180,4.85,0,2,3.42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0
30298734,1.0,9,32.73385,-117.12279,6,3.0,3.0,3.0,326.0,2,1125,1,5,18,42,131,306,4.9,0,3,5.72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
272191163,1.0,3,32.77417,-117.25333,9,2.5,3.0,5.0,624.0,31,1125,1,3,13,43,233,260,4.81,0,3,5.61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
73973311,0.99,27,32.7877,-117.23645,2,1.0,0.0,1.0,128.0,2,30,1,24,54,84,359,216,4.72,1,23,4.07,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
272191163,1.0,3,32.77373,-117.25142,9,2.5,3.0,5.0,358.0,31,1125,1,7,24,54,244,169,4.77,0,3,3.64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0
22459966,0.81,26,32.77203,-117.16683,1,1.0,1.0,1.0,40.0,31,1125,1,0,8,38,127,46,4.91,0,14,0.87,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0
22459966,0.81,26,32.77206,-117.16765,5,2.0,3.0,3.0,239.0,31,90,1,0,8,38,128,3,5.0,0,14,0.08,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0
73558871,1.0,10,32.74624,-117.15587,4,1.0,1.0,2.0,188.0,31,1125,1,20,48,78,168,239,4.85,0,8,4.51,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0
1703869,1.0,10,32.79389,-117.23753,6,1.0,3.0,4.0,517.0,4,1125,1,19,49,79,87,22,4.86,1,3,0.41,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
301775154,0.99,51,32.71069,-117.15988,2,5.0,1.0,1.0,77.0,1,14,1,23,49,79,354,164,4.7,1,34,3.09,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
301775154,0.99,51,32.712031905051035,-117.1597477,2,5.0,1.0,1.0,71.0,1,14,1,26,56,86,361,119,4.65,1,34,2.24,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
67379576,0.96,1,32.74481,-117.10283,3,1.0,1.0,1.0,193.0,2,1125,1,10,31,61,335,70,4.96,0,1,1.31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0
332313169,0.57,6,32.71742,-117.15344,2,1.0,0.0,1.0,113.0,31,1125,1,24,54,84,359,10,4.7,0,5,0.19,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
41754432,1.0,4,32.80454,-117.24392,2,1.0,0.0,1.0,139.0,4,120,1,16,36,66,246,177,4.92,1,4,3.34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0
